User_ID,Age_Group,Gender,Location,Daily_Usage_Hours,Primary_App_Category,Screen_Time_Minutes,Data_Usage_GB_per_Month,Battery_Usage_Percentage,Addiction_Score_(1-10)
U2196,21-30,Other,Rural,2.31,Education,87,12.93,79,4
U2197,50+,Male,Rural,1.78,Social Media,509,4.7,69,1
U2198,41-50,Male,Semi-Urban,7.29,Streaming,620,12.5,50,10
U2199,21-30,Male,Urban,4.69,Social Media,489,14.59,66,2
U2200,21-30,Other,Urban,5.11,Productivity,90,11.33,53,10
U2201,41-50,Other,Rural,3.13,Gaming,398,9.94,21,2
U2202,31-40,Male,Semi-Urban,5.81,Productivity,150,20.82,86,4
U2203,15-20,Female,Rural,5.54,Education,575,6.07,91,4
U2204,31-40,Female,Semi-Urban,3.3,Social Media,611,1.0,71,1
U2205,50+,Other,Semi-Urban,2.91,Social Media,46,20.1,26,7
U2206,41-50,Other,Semi-Urban,3.4,Streaming,525,5.87,95,7
U2207,31-40,Other,Semi-Urban,4.46,Shopping,526,10.57,38,10
U2208,21-30,Other,Urban,4.75,Social Media,534,10.11,34,10
U2209,50+,Other,Semi-Urban,4.56,Productivity,561,18.16,97,10
U2210,50+,Female,Semi-Urban,6.45,Education,344,19.17,67,1
U2211,31-40,Other,Rural,3.43,Gaming,98,5.54,33,8
U2212,31-40,Male,Rural,2.87,Social Media,190,18.78,22,10
U2213,41-50,Male,Urban,4.5,Gaming,643,18.69,69,7
U2214,15-20,Female,Rural,1.96,Social Media,174,12.1,73,7
U2215,31-40,Male,Semi-Urban,5.54,Education,598,16.66,25,6
U2216,31-40,Female,Rural,4.65,Shopping,624,17.16,68,4
U2217,21-30,Female,Urban,3.99,Productivity,414,10.74,42,8
U2218,50+,Male,Rural,3.91,Education,298,11.21,97,2
U2219,15-20,Other,Rural,5.86,Gaming,483,14.95,97,7
U2220,21-30,Male,Urban,5.82,Social Media,547,3.86,39,3
U2221,41-50,Male,Urban,4.13,Gaming,379,10.23,96,3
U2222,41-50,Female,Semi-Urban,5.39,Productivity,139,6.0,79,7
U2223,31-40,Male,Rural,5.8,Education,512,19.12,64,3
U2224,31-40,Female,Semi-Urban,5.0,Gaming,436,10.17,80,5
U2225,41-50,Other,Rural,4.19,Gaming,679,13.38,75,8
U2226,31-40,Other,Rural,5.07,Productivity,80,10.91,21,4
U2227,15-20,Other,Semi-Urban,2.94,Social Media,432,10.58,64,7
U2228,31-40,Male,Rural,4.61,Gaming,592,13.05,59,7
U2229,50+,Female,Rural,4.15,Productivity,505,8.35,43,2
U2230,31-40,Other,Rural,3.92,Social Media,116,11.01,48,8
U2231,21-30,Female,Urban,1.91,Shopping,97,10.97,86,10
U2232,15-20,Female,Semi-Urban,2.96,Social Media,625,9.88,87,10
U2233,21-30,Other,Urban,3.77,Shopping,71,13.96,85,9
U2234,21-30,Other,Semi-Urban,5.84,Education,86,9.77,73,6
U2235,50+,Female,Semi-Urban,4.93,Productivity,225,20.06,72,5
U2236,15-20,Other,Rural,5.91,Social Media,707,15.14,98,1
U2237,15-20,Female,Semi-Urban,6.36,Shopping,91,5.25,68,1
U2238,15-20,Female,Urban,4.99,Shopping,292,14.75,51,9
U2239,15-20,Other,Urban,4.71,Education,141,8.55,80,4
U2240,15-20,Male,Urban,3.04,Streaming,207,12.68,61,1
U2241,50+,Other,Semi-Urban,7.48,Productivity,55,8.34,20,10
U2242,31-40,Male,Urban,2.37,Streaming,439,1.03,82,3
U2243,21-30,Female,Semi-Urban,4.68,Social Media,560,11.89,54,6
U2244,15-20,Female,Urban,5.75,Productivity,346,4.83,70,8
U2245,31-40,Male,Urban,5.77,Education,561,14.1,90,10
U2246,31-40,Female,Semi-Urban,2.77,Social Media,135,12.87,64,2
U2247,21-30,Male,Urban,3.87,Productivity,493,8.98,96,8
U2248,50+,Male,Rural,3.3,Productivity,275,21.13,84,1
U2249,41-50,Female,Semi-Urban,1.53,Streaming,110,5.8,33,2
U2250,41-50,Male,Semi-Urban,4.7,Social Media,691,8.88,22,8
U2251,31-40,Other,Semi-Urban,3.42,Education,425,6.4,43,7
U2252,21-30,Other,Rural,6.76,Education,551,22.21,84,5
U2253,41-50,Female,Semi-Urban,5.42,Social Media,293,18.76,67,10
U2254,31-40,Female,Urban,4.56,Social Media,690,4.89,29,2
U2255,50+,Male,Urban,3.79,Shopping,303,7.87,32,9
U2256,41-50,Male,Urban,4.67,Gaming,201,8.04,92,5
U2257,31-40,Male,Semi-Urban,4.12,Streaming,294,9.25,33,8
U2258,31-40,Male,Urban,4.6,Social Media,55,6.79,29,4
U2259,15-20,Other,Semi-Urban,7.35,Social Media,498,8.97,59,9
U2260,50+,Other,Urban,2.9,Gaming,505,17.02,42,10
U2261,15-20,Female,Rural,4.25,Gaming,385,21.73,74,7
U2262,21-30,Male,Rural,5.56,Productivity,55,4.28,82,2
U2263,15-20,Male,Rural,3.9,Education,63,6.79,90,3
U2264,15-20,Female,Rural,6.87,Streaming,293,13.07,61,2
U2265,41-50,Male,Semi-Urban,5.52,Productivity,167,4.1,85,5
U2266,31-40,Male,Urban,3.42,Social Media,595,13.2,98,2
U2267,50+,Male,Rural,4.81,Gaming,491,14.7,92,5
U2268,15-20,Male,Semi-Urban,3.44,Shopping,197,15.5,66,9
U2269,50+,Male,Rural,3.31,Education,660,14.56,71,2
U2270,15-20,Female,Rural,4.29,Productivity,684,9.32,37,9
U2271,21-30,Male,Semi-Urban,6.4,Shopping,110,11.09,98,7
U2272,15-20,Female,Semi-Urban,5.62,Education,436,6.1,37,7
U2273,41-50,Male,Urban,4.47,Shopping,603,14.32,43,5
U2274,31-40,Other,Urban,5.67,Gaming,75,20.02,42,8
U2275,21-30,Other,Rural,4.9,Productivity,628,14.31,31,7
U2276,15-20,Other,Rural,2.75,Productivity,640,8.52,42,6
U2277,50+,Other,Urban,4.28,Education,82,16.97,40,2
U2278,21-30,Female,Urban,4.39,Shopping,505,23.83,83,6
U2279,21-30,Female,Semi-Urban,5.64,Gaming,621,13.22,91,2
U2280,15-20,Male,Urban,3.65,Social Media,45,14.77,53,1
U2281,21-30,Other,Urban,3.13,Productivity,389,15.39,21,9
U2282,50+,Female,Rural,4.43,Social Media,516,3.98,88,5
U2283,21-30,Male,Urban,3.53,Gaming,531,9.94,50,10
U2284,50+,Male,Rural,4.01,Productivity,170,9.43,87,10
U2285,15-20,Female,Urban,4.38,Productivity,649,16.17,89,4
U2286,31-40,Other,Semi-Urban,3.93,Shopping,476,15.59,38,8
U2287,21-30,Male,Urban,5.94,Social Media,319,11.4,91,5
U2288,31-40,Other,Urban,6.62,Shopping,238,9.13,32,7
U2289,50+,Other,Urban,5.79,Streaming,504,3.57,84,3
U2290,21-30,Other,Rural,1.84,Social Media,442,11.92,25,8
U2291,41-50,Male,Semi-Urban,3.54,Social Media,706,7.23,90,8
U2292,31-40,Other,Urban,4.23,Streaming,456,6.61,46,3
U2293,21-30,Male,Rural,1.73,Gaming,400,16.63,98,9
U2294,31-40,Other,Semi-Urban,3.19,Gaming,693,16.11,71,8
U2295,21-30,Male,Rural,4.21,Productivity,319,9.56,67,1
U2296,15-20,Other,Rural,3.83,Education,461,4.15,98,8
U2297,31-40,Female,Semi-Urban,4.51,Shopping,297,7.87,87,4
U2298,41-50,Other,Urban,2.43,Education,180,16.97,63,6
U2299,41-50,Other,Rural,3.81,Productivity,284,14.34,36,10
U2300,50+,Male,Rural,4.73,Education,382,9.64,57,9
U2301,21-30,Male,Urban,4.52,Social Media,406,12.29,29,5
U2302,31-40,Other,Urban,5.17,Social Media,682,1.63,73,7
U2303,50+,Female,Semi-Urban,5.08,Streaming,387,1.25,25,1
U2304,31-40,Female,Semi-Urban,3.89,Streaming,637,21.89,25,9
U2305,21-30,Male,Semi-Urban,4.68,Productivity,399,14.53,71,6
U2306,41-50,Female,Urban,3.3,Productivity,256,12.01,34,4
U2307,15-20,Other,Rural,4.09,Productivity,332,10.02,87,6
U2308,41-50,Male,Rural,2.92,Social Media,418,3.19,76,5
U2309,50+,Other,Semi-Urban,6.1,Education,406,16.97,75,3
U2310,15-20,Male,Urban,4.09,Shopping,147,6.32,26,7
U2311,50+,Male,Rural,6.1,Productivity,34,15.52,70,3
U2312,21-30,Male,Semi-Urban,4.97,Productivity,473,12.66,77,2
U2313,15-20,Male,Rural,3.17,Social Media,381,11.74,83,4
U2314,50+,Female,Rural,4.88,Shopping,562,5.49,45,7
U2315,21-30,Other,Urban,5.71,Social Media,693,5.55,77,5
U2316,41-50,Other,Urban,4.38,Shopping,669,13.95,50,9
U2317,21-30,Other,Rural,4.61,Social Media,153,12.4,85,10
U2318,31-40,Male,Semi-Urban,3.67,Education,687,12.24,32,7
U2319,21-30,Female,Urban,4.54,Productivity,306,13.43,37,9
U2320,21-30,Other,Rural,4.86,Gaming,423,2.32,94,9
U2321,31-40,Female,Urban,3.63,Gaming,693,17.08,32,2
U2322,50+,Male,Urban,2.88,Productivity,389,10.22,43,1
U2323,50+,Other,Urban,6.43,Productivity,652,17.85,76,4
U2324,21-30,Female,Rural,5.41,Productivity,498,1.96,48,4
U2325,31-40,Male,Semi-Urban,3.68,Productivity,657,14.85,75,2
U2326,31-40,Female,Semi-Urban,4.83,Shopping,86,14.8,73,3
U2327,41-50,Other,Semi-Urban,2.28,Education,280,4.57,24,3
U2328,50+,Other,Urban,1.53,Gaming,179,8.8,54,5
U2329,15-20,Male,Rural,6.13,Streaming,481,6.7,38,1
U2330,50+,Male,Urban,4.84,Gaming,191,16.32,74,9
U2331,50+,Male,Semi-Urban,4.43,Gaming,149,13.54,96,8
U2332,41-50,Female,Semi-Urban,4.85,Social Media,611,19.99,88,8
U2333,15-20,Female,Rural,9.34,Productivity,380,13.01,63,3
U2334,41-50,Female,Urban,5.8,Productivity,128,15.66,97,2
U2335,15-20,Male,Semi-Urban,2.93,Productivity,196,17.86,57,1
U2336,21-30,Other,Rural,1.98,Social Media,692,14.77,81,6
U2337,15-20,Other,Urban,6.08,Education,543,10.08,41,10
U2338,41-50,Female,Urban,5.78,Education,693,9.15,92,1
U2339,50+,Female,Semi-Urban,5.36,Streaming,430,11.6,59,5
U2340,15-20,Other,Semi-Urban,3.28,Education,394,15.98,45,9
U2341,15-20,Other,Urban,5.04,Education,606,8.17,24,9
U2342,31-40,Female,Urban,3.41,Productivity,355,15.26,73,4
U2343,50+,Female,Semi-Urban,5.49,Shopping,610,13.61,68,7
U2344,21-30,Other,Urban,5.97,Gaming,662,5.73,22,7
U2345,41-50,Male,Semi-Urban,3.68,Education,650,15.02,57,4
U2346,21-30,Female,Urban,6.2,Education,276,12.71,33,5
U2347,50+,Other,Semi-Urban,4.67,Social Media,463,9.25,66,9
U2348,15-20,Other,Rural,5.24,Streaming,122,12.64,33,7
U2349,15-20,Other,Semi-Urban,2.54,Shopping,297,9.44,94,7
U2350,50+,Other,Semi-Urban,4.85,Social Media,644,13.24,92,10
U2351,15-20,Male,Rural,3.49,Productivity,653,11.16,57,7
U2352,15-20,Other,Urban,5.21,Gaming,350,4.35,83,9
U2353,15-20,Female,Rural,6.7,Streaming,91,11.31,63,5
U2354,41-50,Male,Semi-Urban,4.93,Social Media,329,9.79,89,6
U2355,41-50,Other,Urban,3.15,Education,432,15.18,84,3
U2356,31-40,Male,Rural,5.44,Education,677,16.4,44,1
U2357,21-30,Female,Urban,5.1,Streaming,596,9.45,35,2
U2358,50+,Other,Urban,7.59,Education,649,8.05,34,8
U2359,50+,Female,Rural,4.88,Social Media,332,3.6,22,1
U2360,50+,Other,Urban,3.62,Social Media,282,7.93,86,10
U2361,31-40,Other,Rural,5.66,Education,507,10.38,56,7
U2362,41-50,Other,Semi-Urban,4.31,Education,398,5.3,74,5
U2363,31-40,Other,Urban,4.62,Productivity,708,16.47,57,6
U2364,50+,Other,Semi-Urban,3.11,Gaming,189,13.31,82,8
U2365,21-30,Male,Semi-Urban,4.32,Streaming,195,11.4,20,4
U2366,15-20,Other,Urban,4.55,Social Media,234,11.92,90,6
U2367,41-50,Other,Rural,4.31,Streaming,296,13.53,38,3
U2368,41-50,Male,Urban,3.61,Productivity,167,15.17,71,7
U2369,31-40,Male,Semi-Urban,4.93,Social Media,397,16.05,49,2
U2370,41-50,Male,Semi-Urban,3.11,Productivity,472,10.45,74,8
U2371,50+,Male,Rural,2.76,Productivity,596,11.29,33,7
U2372,50+,Male,Urban,5.56,Shopping,46,12.86,32,8
U2373,31-40,Male,Semi-Urban,5.43,Education,97,11.09,46,2
U2374,50+,Other,Semi-Urban,2.54,Shopping,162,16.36,28,3
U2375,21-30,Other,Semi-Urban,1.76,Streaming,459,18.14,60,4
U2376,31-40,Female,Rural,2.99,Streaming,337,13.72,67,9
U2377,21-30,Other,Semi-Urban,4.31,Education,679,7.46,31,5
U2378,15-20,Other,Semi-Urban,6.23,Shopping,203,14.54,29,6
U2379,21-30,Male,Urban,4.27,Streaming,441,13.92,25,1
U2380,15-20,Male,Urban,3.35,Shopping,126,7.04,53,4
U2381,15-20,Other,Semi-Urban,4.72,Education,712,13.91,71,4
U2382,21-30,Female,Semi-Urban,4.33,Social Media,183,9.28,60,10
U2383,31-40,Male,Urban,2.43,Productivity,271,15.73,25,8
U2384,50+,Other,Rural,2.44,Productivity,333,14.5,21,8
U2385,50+,Other,Rural,2.48,Shopping,314,13.11,34,10
U2386,15-20,Female,Rural,8.22,Streaming,56,12.19,36,6
U2387,15-20,Female,Rural,5.79,Shopping,431,1.33,35,8
U2388,31-40,Male,Rural,3.61,Shopping,389,5.93,47,9
U2389,41-50,Female,Rural,6.16,Gaming,89,11.35,91,5
U2390,21-30,Other,Rural,3.65,Productivity,231,19.6,29,1
U2391,15-20,Other,Rural,6.11,Education,610,14.82,29,1
U2392,50+,Female,Urban,4.62,Shopping,399,21.07,29,2
U2393,31-40,Female,Rural,3.51,Gaming,562,12.41,92,2
U2394,21-30,Female,Rural,5.52,Gaming,181,11.85,47,5
U2395,31-40,Female,Rural,4.71,Productivity,131,19.13,43,7
U2396,21-30,Male,Semi-Urban,5.1,Productivity,636,11.2,38,7
U2397,21-30,Female,Urban,4.82,Productivity,475,7.07,87,4
U2398,15-20,Male,Urban,4.81,Education,258,13.58,75,4
U2399,31-40,Other,Urban,5.7,Gaming,154,17.61,86,10
U2400,31-40,Female,Rural,8.38,Streaming,265,7.87,61,3
U2401,50+,Male,Rural,6.37,Education,191,14.95,31,2
U2402,50+,Female,Semi-Urban,4.83,Social Media,583,11.53,37,3
U2403,15-20,Other,Urban,4.03,Shopping,382,14.26,42,8
U2404,15-20,Other,Rural,4.2,Productivity,97,13.57,25,1
U2405,41-50,Other,Urban,2.62,Gaming,202,9.93,72,4
U2406,50+,Female,Semi-Urban,5.5,Shopping,666,11.47,61,7
U2407,21-30,Female,Semi-Urban,2.98,Education,711,10.23,85,5
U2408,31-40,Male,Semi-Urban,3.94,Social Media,588,12.59,49,2
U2409,15-20,Other,Urban,5.51,Education,290,7.77,28,1
U2410,31-40,Female,Rural,4.14,Education,246,8.96,61,6
U2411,31-40,Other,Rural,3.76,Streaming,153,9.93,53,5
U2412,41-50,Other,Semi-Urban,2.7,Shopping,191,13.96,59,3
U2413,50+,Male,Rural,6.31,Streaming,230,4.92,36,9
U2414,15-20,Male,Semi-Urban,3.25,Education,483,11.46,48,3
U2415,31-40,Male,Urban,3.62,Social Media,431,8.46,69,2
U2416,15-20,Male,Semi-Urban,1.81,Gaming,491,9.94,95,5
U2417,21-30,Other,Urban,4.47,Gaming,304,8.7,68,9
U2418,41-50,Male,Semi-Urban,4.0,Shopping,235,12.97,92,8
U2419,21-30,Male,Rural,4.77,Productivity,69,11.21,80,6
U2420,15-20,Male,Rural,2.74,Productivity,302,15.56,65,3
U2421,15-20,Male,Semi-Urban,5.6,Gaming,122,14.01,65,6
U2422,50+,Other,Rural,1.74,Education,71,4.31,36,5
U2423,31-40,Male,Rural,4.36,Education,494,7.2,85,1
U2424,31-40,Other,Rural,4.67,Streaming,408,11.13,24,5
U2425,21-30,Female,Urban,4.59,Shopping,136,11.79,73,7
U2426,41-50,Other,Rural,4.74,Streaming,357,7.64,35,9
U2427,31-40,Other,Urban,5.68,Productivity,94,18.52,26,1
U2428,50+,Male,Semi-Urban,6.49,Gaming,394,16.32,27,3
U2429,21-30,Female,Rural,4.27,Education,513,3.78,91,8
U2430,21-30,Female,Rural,3.05,Gaming,676,13.73,57,6
U2431,50+,Female,Rural,5.34,Social Media,53,11.77,73,5
U2432,41-50,Female,Semi-Urban,4.08,Gaming,569,18.22,95,10
U2433,50+,Other,Urban,6.4,Social Media,91,4.15,34,2
U2434,41-50,Female,Urban,3.6,Streaming,520,22.3,69,3
U2435,50+,Other,Rural,3.21,Streaming,302,7.79,75,2
U2436,50+,Other,Semi-Urban,4.72,Productivity,258,13.89,28,1
U2437,15-20,Other,Semi-Urban,1.89,Gaming,49,8.97,27,7
U2438,21-30,Female,Semi-Urban,3.8,Gaming,32,10.12,38,3
U2439,50+,Male,Semi-Urban,4.01,Social Media,450,3.55,70,7
U2440,50+,Male,Semi-Urban,4.83,Streaming,336,17.98,91,7
U2441,31-40,Female,Urban,3.01,Social Media,461,10.65,76,8
U2442,21-30,Male,Urban,3.18,Streaming,165,10.99,87,1
U2443,31-40,Male,Urban,6.24,Social Media,544,23.56,50,5
U2444,21-30,Other,Rural,4.48,Streaming,222,16.8,22,10
U2445,31-40,Other,Semi-Urban,5.8,Social Media,614,8.66,62,9
U2446,50+,Female,Rural,3.69,Streaming,444,8.95,48,7
U2447,50+,Female,Semi-Urban,4.42,Shopping,147,13.3,29,1
U2448,15-20,Male,Urban,4.82,Social Media,695,15.85,31,8
U2449,31-40,Other,Rural,7.12,Gaming,238,20.76,65,3
U2450,41-50,Female,Urban,4.17,Productivity,63,3.96,49,4
U2451,15-20,Female,Semi-Urban,4.25,Shopping,678,15.64,51,4
U2452,31-40,Female,Semi-Urban,6.15,Shopping,347,16.44,92,10
U2453,31-40,Female,Semi-Urban,3.93,Social Media,149,8.05,66,8
U2454,15-20,Female,Urban,4.93,Productivity,656,10.2,82,1
U2455,50+,Female,Semi-Urban,6.02,Gaming,554,3.85,45,8
U2456,31-40,Male,Urban,3.64,Shopping,610,9.5,22,9
U2457,50+,Other,Rural,5.01,Gaming,118,13.16,42,9
U2458,15-20,Other,Semi-Urban,7.12,Streaming,541,19.97,94,5
U2459,50+,Female,Semi-Urban,5.88,Productivity,76,20.43,93,4
U2460,21-30,Other,Semi-Urban,4.93,Education,551,6.85,69,4
U2461,41-50,Other,Rural,4.16,Streaming,313,19.29,55,9
U2462,31-40,Other,Semi-Urban,3.59,Productivity,406,2.25,32,8
U2463,41-50,Female,Urban,3.02,Social Media,667,9.08,48,10
U2464,50+,Female,Urban,6.76,Social Media,163,10.49,57,10
U2465,31-40,Other,Semi-Urban,6.47,Gaming,696,13.26,96,7
U2466,50+,Other,Semi-Urban,3.51,Shopping,277,12.53,24,3
U2467,21-30,Female,Rural,5.01,Education,681,13.83,39,4
U2468,15-20,Male,Rural,4.67,Social Media,347,11.09,97,9
U2469,31-40,Other,Rural,6.28,Productivity,465,16.8,33,8
U2470,21-30,Male,Semi-Urban,5.07,Shopping,205,15.46,27,1
U2471,21-30,Other,Rural,4.47,Shopping,715,10.55,67,3
U2472,31-40,Male,Rural,3.69,Productivity,615,16.21,32,10
U2473,50+,Male,Urban,5.01,Shopping,380,22.34,43,2
U2474,21-30,Male,Rural,3.98,Social Media,172,8.63,98,2
U2475,41-50,Female,Urban,4.83,Productivity,427,20.38,84,8
U2476,21-30,Male,Urban,4.39,Productivity,653,9.08,53,6
U2477,50+,Male,Rural,3.94,Gaming,672,19.05,70,6
U2478,50+,Male,Urban,3.04,Education,398,9.27,22,4
U2479,41-50,Other,Semi-Urban,5.27,Gaming,530,15.83,97,1
U2480,21-30,Male,Semi-Urban,4.56,Education,651,12.9,77,7
U2481,50+,Other,Rural,7.18,Productivity,399,3.07,91,8
U2482,31-40,Male,Semi-Urban,2.95,Shopping,608,21.58,74,2
U2483,15-20,Male,Urban,5.44,Education,411,7.52,99,2
U2484,15-20,Female,Semi-Urban,4.38,Productivity,115,5.65,61,1
U2485,15-20,Other,Rural,7.65,Productivity,489,8.8,40,4
U2486,21-30,Male,Rural,5.32,Gaming,354,24.66,29,6
U2487,41-50,Other,Urban,4.99,Gaming,551,5.73,76,5
U2488,50+,Other,Rural,4.38,Shopping,518,12.89,44,4
U2489,31-40,Female,Semi-Urban,3.45,Streaming,426,6.38,75,4
U2490,31-40,Female,Rural,4.97,Social Media,384,7.24,57,10
U2491,21-30,Female,Urban,2.43,Streaming,317,4.0,80,7
U2492,15-20,Female,Rural,2.5,Streaming,488,13.58,66,7
U2493,21-30,Female,Semi-Urban,6.02,Shopping,653,11.19,73,2
U2494,41-50,Female,Urban,1.86,Education,565,6.34,65,7
U2495,41-50,Female,Semi-Urban,4.02,Shopping,320,16.37,87,2
U2496,50+,Female,Urban,2.93,Shopping,197,16.89,23,4
U2497,50+,Male,Rural,3.9,Productivity,650,14.04,85,1
U2498,41-50,Other,Urban,4.78,Productivity,457,17.85,62,5
U2499,41-50,Female,Urban,5.98,Productivity,519,10.25,81,1
U2500,41-50,Female,Rural,6.33,Social Media,384,13.61,23,4
U2501,21-30,Other,Semi-Urban,3.12,Education,225,10.27,84,9
U2502,41-50,Male,Rural,3.8,Education,574,4.46,81,8
U2503,31-40,Other,Urban,10.58,Productivity,688,13.1,21,6
U2504,15-20,Other,Rural,4.12,Streaming,40,12.79,28,8
U2505,41-50,Female,Urban,3.18,Social Media,611,11.85,76,5
U2506,15-20,Other,Rural,3.43,Streaming,285,13.87,64,7
U2507,21-30,Other,Rural,4.13,Gaming,425,19.06,37,8
U2508,15-20,Female,Semi-Urban,3.91,Education,438,10.98,67,7
U2509,21-30,Female,Urban,4.15,Education,391,7.21,61,4
U2510,31-40,Female,Semi-Urban,4.47,Streaming,288,10.76,60,5
U2511,21-30,Female,Urban,4.46,Social Media,32,11.32,94,10
U2512,21-30,Other,Rural,3.07,Education,113,16.92,77,6
U2513,50+,Other,Urban,5.05,Streaming,185,12.53,61,6
U2514,41-50,Male,Semi-Urban,4.68,Shopping,692,6.26,54,9
U2515,41-50,Male,Semi-Urban,5.24,Shopping,205,16.03,57,10
U2516,31-40,Other,Semi-Urban,1.93,Social Media,501,15.23,86,2
U2517,31-40,Male,Urban,4.74,Streaming,648,12.54,60,6
U2518,41-50,Other,Semi-Urban,1.52,Shopping,453,16.74,69,3
U2519,50+,Male,Semi-Urban,4.24,Social Media,163,17.58,91,2
U2520,41-50,Female,Semi-Urban,5.49,Productivity,409,10.11,98,6
U2521,50+,Male,Rural,6.07,Social Media,696,7.5,64,4
U2522,31-40,Female,Rural,5.0,Gaming,306,11.94,90,5
U2523,15-20,Female,Urban,5.51,Productivity,265,14.68,38,5
U2524,31-40,Female,Urban,4.05,Streaming,42,11.47,36,3
U2525,31-40,Female,Semi-Urban,3.74,Productivity,371,7.06,84,4
U2526,21-30,Male,Rural,8.54,Productivity,64,12.81,96,3
U2527,21-30,Other,Semi-Urban,5.74,Streaming,588,1.83,75,7
U2528,21-30,Female,Semi-Urban,2.74,Streaming,243,10.38,60,1
U2529,21-30,Male,Rural,1.9,Shopping,441,16.26,61,6
U2530,50+,Female,Rural,3.8,Gaming,434,16.53,25,4
U2531,41-50,Male,Rural,6.29,Streaming,523,1.0,88,1
U2532,15-20,Male,Urban,4.57,Education,687,11.04,94,1
U2533,31-40,Male,Urban,1.16,Education,188,15.0,92,5
U2534,50+,Other,Semi-Urban,4.23,Gaming,666,6.12,59,5
U2535,15-20,Male,Urban,4.5,Social Media,139,10.14,60,10
U2536,50+,Male,Rural,0.88,Social Media,578,18.04,28,7
U2537,50+,Other,Rural,4.54,Education,555,9.58,27,4
U2538,31-40,Other,Urban,2.98,Streaming,376,19.99,63,9
U2539,41-50,Male,Semi-Urban,1.75,Gaming,665,8.29,77,4
U2540,21-30,Other,Semi-Urban,6.91,Social Media,308,19.05,86,7
U2541,41-50,Female,Urban,2.91,Social Media,508,12.17,32,5
U2542,31-40,Female,Semi-Urban,3.5,Productivity,140,7.61,38,5
U2543,31-40,Other,Semi-Urban,3.48,Education,665,19.07,68,6
U2544,31-40,Other,Semi-Urban,4.5,Streaming,460,5.97,99,8
U2545,15-20,Male,Rural,7.15,Gaming,571,8.02,97,5
U2546,41-50,Other,Rural,2.71,Social Media,144,14.45,49,3
U2547,41-50,Male,Urban,4.04,Productivity,119,12.4,85,6
U2548,50+,Female,Rural,4.68,Education,241,13.37,96,2
U2549,50+,Other,Semi-Urban,3.2,Education,579,10.16,78,8
U2550,50+,Male,Rural,4.02,Gaming,624,6.0,72,8
U2551,31-40,Male,Urban,5.39,Social Media,568,8.74,71,3
U2552,41-50,Female,Rural,3.37,Gaming,389,18.6,50,8
U2553,31-40,Other,Semi-Urban,3.99,Gaming,515,5.32,34,9
U2554,15-20,Female,Semi-Urban,3.85,Shopping,401,20.22,39,5
U2555,50+,Male,Urban,4.34,Productivity,244,13.58,24,5
U2556,31-40,Male,Rural,4.86,Education,44,9.02,26,6
U2557,31-40,Other,Rural,5.38,Shopping,288,1.99,37,7
U2558,15-20,Male,Rural,7.41,Streaming,492,2.65,75,3
U2559,21-30,Other,Semi-Urban,0.51,Education,149,10.22,94,5
U2560,41-50,Female,Urban,4.25,Education,157,9.61,64,1
U2561,21-30,Other,Rural,2.45,Productivity,552,12.59,47,10
U2562,50+,Other,Semi-Urban,3.92,Streaming,717,20.6,69,5
U2563,31-40,Male,Semi-Urban,5.82,Social Media,674,14.69,21,4
U2564,15-20,Male,Semi-Urban,6.3,Streaming,354,11.36,87,1
U2565,15-20,Other,Rural,6.37,Social Media,349,18.08,96,7
U2566,41-50,Male,Rural,6.35,Streaming,535,12.75,43,1
U2567,21-30,Male,Rural,4.24,Gaming,555,20.0,67,8
U2568,41-50,Male,Rural,6.6,Streaming,79,8.64,64,10
U2569,31-40,Other,Rural,6.9,Shopping,613,6.26,77,2
U2570,41-50,Male,Rural,4.71,Shopping,98,2.0,55,10
U2571,15-20,Other,Rural,6.27,Productivity,420,11.47,21,5
U2572,15-20,Male,Rural,4.56,Social Media,412,5.83,37,6
U2573,50+,Female,Rural,6.62,Education,45,5.76,68,9
U2574,50+,Male,Semi-Urban,4.26,Productivity,468,17.17,27,7
U2575,31-40,Male,Rural,3.59,Shopping,597,3.39,77,6
U2576,21-30,Other,Urban,2.82,Shopping,646,12.52,34,5
U2577,41-50,Other,Semi-Urban,4.24,Social Media,161,11.58,36,6
U2578,31-40,Male,Rural,4.63,Shopping,589,12.46,42,4
U2579,50+,Female,Urban,3.08,Shopping,277,18.92,85,1
U2580,41-50,Male,Rural,4.12,Social Media,302,7.87,89,9
U2581,50+,Male,Urban,3.71,Shopping,652,18.92,46,5
U2582,41-50,Female,Urban,2.88,Education,378,3.2,56,8
U2583,21-30,Other,Urban,6.05,Gaming,513,15.25,68,7
U2584,31-40,Male,Urban,6.32,Productivity,579,19.38,83,8
U2585,41-50,Other,Semi-Urban,6.05,Education,386,1.0,53,1
U2586,15-20,Other,Semi-Urban,4.37,Education,347,11.82,37,9
U2587,15-20,Female,Urban,4.47,Gaming,662,11.42,83,1
U2588,41-50,Female,Rural,2.91,Productivity,77,12.36,93,3
U2589,41-50,Other,Urban,5.12,Education,39,20.56,63,8
U2590,41-50,Male,Semi-Urban,4.75,Shopping,262,8.18,36,1
U2591,15-20,Other,Rural,8.77,Gaming,65,6.08,78,1
U2592,15-20,Male,Semi-Urban,6.13,Productivity,442,12.4,32,6
U2593,41-50,Male,Semi-Urban,4.97,Streaming,491,17.62,71,5
U2594,50+,Female,Rural,4.44,Social Media,33,14.79,79,6
